ort,plz,landkreis,bundesland,lat,lon
Rüdershausen,37434,Landkreis Göttingen,Niedersachsen,51.581207,10.2704741
Ruderting,94161,Landkreis Passau,Bayern,48.6497218,13.4124571
Rüdesheim,55593,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.8457903,7.8153313
Rüdesheim am Rhein,65385,Rheingau-Taunus-Kreis,Hessen,49.9789358,7.92339
Rüdnitz,16321,Landkreis Barnim,Brandenburg,52.721631,13.62807
Rudolstadt,07407,Landkreis Saalfeld-Rudolstadt,Thüringen,50.7206063,11.3401985
Rugendorf,95365,Landkreis Kulmbach,Bayern,50.2001141,11.4619333
Rügge,24405,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.688407,9.7642054
Rügland,91622,Landkreis Ansbach,Bayern,49.4009976,10.5924917
Rühen,38471,Landkreis Gifhorn,Niedersachsen,52.4859257,10.8853817
Ruhla,99842,Wartburgkreis,Thüringen,50.8941173,10.3814517
Ruhland,01945,Landkreis Oberspreewald-Lausitz,Brandenburg,51.4590647,13.8656245
Ruhmannsfelden,94239,Landkreis Regen,Bayern,48.9823324,12.9845826
Rühn,18246,Landkreis Rostock,Mecklenburg-Vorpommern,53.8230317,11.9388968
Ruhner Berge,19376,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.326071,11.934270999897452
Ruhpolding,83324,Landkreis Traunstein,Bayern,47.7620099,12.6459934
Rühstädt,19322,Landkreis Prignitz,Brandenburg,52.9196998,11.8686251
Ruhstorf a.d.Rott,94099,Landkreis Passau,Bayern,48.4361649,13.3363016
Ruhwinkel,24601,Kreis Plön,Schleswig-Holstein,54.093118,10.2199861
Rukieten,18258,Landkreis Rostock,Mecklenburg-Vorpommern,53.9104224,12.147883748359924
Rullstorf,21379,Landkreis Lüneburg,Niedersachsen,53.2833,10.5333
Rülzheim,76761,Landkreis Germersheim,Rheinland-Pfalz,49.1539607,8.2911891
Rumbach,76891,Landkreis Südwestpfalz,Rheinland-Pfalz,49.09636,7.7873716
Rümmelsheim,55452,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.9326902,7.8596657
Rümmingen,79595,Landkreis Lörrach,Baden-Württemberg,47.6419637,7.6429253
Rumohr,24254,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.2550492,10.024419
Rümpel,23843,Kreis Stormarn,Schleswig-Holstein,53.7833,10.35
Runding,93486,Landkreis Cham,Bayern,49.2148397,12.7641024
Runkel,65594,Landkreis Limburg-Weilburg,Hessen,50.4058377,8.1586131
Ruppach-Goldhausen,56412,Westerwaldkreis,Rheinland-Pfalz,50.462481,7.8809611
Ruppertsberg,67152,Landkreis Bad Dürkheim,Rheinland-Pfalz,49.3997001,8.1980187
Ruppertsecken,67808,Donnersbergkreis,Rheinland-Pfalz,49.6454023,7.8817827
Ruppertshofen,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.2005255,7.8067767
Ruppertshofen,73577,Ostalbkreis,Baden-Württemberg,48.8841335,9.8149189
Ruppertsweiler,66957,Landkreis Südwestpfalz,Rheinland-Pfalz,49.1962166,7.6847931
Ruppichteroth,53809,Rhein-Sieg-Kreis,Nordrhein-Westfalen,50.8442268,7.4833708
Ruschberg,55776,Landkreis Birkenfeld,Rheinland-Pfalz,49.6207996,7.2907913
Rüscheid,56584,Landkreis Neuwied,Rheinland-Pfalz,50.5221856,7.5636436
Rüsselsheim am Main,65428,Kreis Groß-Gerau,Hessen,49.9948956,8.4118279
Rüssingen,67308,Donnersbergkreis,Rheinland-Pfalz,49.6167268,8.0890943
Rust,77977,Ortenaukreis,Baden-Württemberg,48.2659347,7.7263213
Rustenfelde,37318,Landkreis Eichsfeld,Thüringen,51.3939804,10.0041575
Rutesheim,71277,Landkreis Böblingen,Baden-Württemberg,48.8081226,8.9453257
Rüthen,59602,Kreis Soest,Nordrhein-Westfalen,51.4911392,8.4330329
Rüthnick,16835,Landkreis Ostprignitz-Ruppin,Brandenburg,52.8811372,13.0000655
Ruthweiler,66869,Landkreis Kusel,Rheinland-Pfalz,49.5529454,7.3654524
Rüting,23936,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern,53.7961362,11.2174
Rutsweiler am Glan,66887,Landkreis Kusel,Rheinland-Pfalz,49.5278275,7.4552486
Rutsweiler an der Lauter,67752,Landkreis Kusel,Rheinland-Pfalz,49.5668215,7.6201654
Ruttersdorf-Lotschen,07646,Saale-Holzland-Kreis,Thüringen,50.883938150000006,11.74122969021716
Saal,18317,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern,54.3098719,12.4992041
Saal a.d.Donau,93342,Landkreis Kelheim,Bayern,48.865115,11.917478879156924
Saal a.d.Saale,97633,Landkreis Rhön-Grabfeld,Bayern,50.3163364,10.3564133
Saalburg-Ebersdorf,07929,Saale-Orla-Kreis,Thüringen,50.4948382,11.7074088
Saaldorf-Surheim,83416,Landkreis Berchtesgadener Land,Bayern,47.875,12.9417
Saalfeld/Saale,07318,Landkreis Saalfeld-Rudolstadt,Thüringen,50.6479143,11.3610041
Saalstadt,66919,Landkreis Südwestpfalz,Rheinland-Pfalz,49.3238797,7.5476792
Saara,07589,Landkreis Greiz,Thüringen,50.858318350000005,11.975974545116394
Saarbrücken,66111,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66113,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66115,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66117,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66119,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66121,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66123,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66125,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66126,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66127,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66128,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66129,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66130,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66131,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66132,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarbrücken,66133,Regionalverband Saarbrücken,Saarland,49.234362,6.996379
Saarburg,54439,Landkreis Trier-Saarburg,Rheinland-Pfalz,49.6082527,6.548746
Saarlouis,66740,Landkreis Saarlouis,Saarland,49.3164661,6.749846
Saarwellingen,66793,Landkreis Saarlouis,Saarland,49.3527139,6.8063014
Sachsen bei Ansbach,91623,Landkreis Ansbach,Bayern,49.2877922,10.6599727
Sachsenhagen,31553,Landkreis Schaumburg,Niedersachsen,52.3966396,9.2663019
Sachsenheim,74343,Landkreis Ludwigsburg,Baden-Württemberg,48.9654062,9.0583956
Sachsenkam,83679,Landkreis Bad Tölz-Wolfratshausen,Bayern,47.8065815,11.6426586
Saerbeck,48369,Kreis Steinfurt,Nordrhein-Westfalen,52.1749391,7.6349894
Saffig,56648,Landkreis Mayen-Koblenz,Rheinland-Pfalz,50.3812722,7.4165453
Sagard,18551,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern,54.5262226,13.5561327
Sahms,21493,Kreis Herzogtum Lauenburg,Schleswig-Holstein,53.5252973,10.5331297
Sailauf,63877,Landkreis Aschaffenburg,Bayern,50.0245216,9.2562853
Salach,73084,Landkreis Göppingen,Baden-Württemberg,48.6904085,9.7395144
Salching,94330,Landkreis Straubing-Bogen,Bayern,48.8093237,12.5697935
Saldenburg,94163,Landkreis Freyung-Grafenau,Bayern,48.7727056,13.3569831
Salem,23883,Kreis Herzogtum Lauenburg,Schleswig-Holstein,53.6563082,10.8253152
Salem,23911,Kreis Herzogtum Lauenburg,Schleswig-Holstein,53.6563082,10.8253152
Salem,88682,Bodenseekreis,Baden-Württemberg,47.7666692,9.2974131
Salgen,87775,Landkreis Unterallgäu,Bayern,48.1269871,10.4771031
Sallgast,03238,Landkreis Elbe-Elster,Brandenburg,51.5890903,13.8488366
Salm,54570,Landkreis Vulkaneifel,Rheinland-Pfalz,50.152507,6.6903569
Salmtal,54528,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,49.9267473,6.8403728
Salz,97616,Landkreis Rhön-Grabfeld,Bayern,50.3085064,10.2111031
Salz,56414,Westerwaldkreis,Rheinland-Pfalz,50.5089182,7.9634665
Salzatal,06198,Saalekreis,Sachsen-Anhalt,51.538405,11.771258834162818
Salzbergen,48499,Landkreis Emsland,Niedersachsen,52.3227446,7.3474905
Salzburg,56479,Westerwaldkreis,Rheinland-Pfalz,50.6667428,8.0474914
Salzgitter,38226,,Niedersachsen,52.1503721,10.3593147
Salzgitter,38228,,Niedersachsen,52.1503721,10.3593147
Salzgitter,38229,,Niedersachsen,52.1503721,10.3593147
Salzgitter,38239,,Niedersachsen,52.1503721,10.3593147
Salzgitter,38259,,Niedersachsen,52.1503721,10.3593147
Salzhausen,21376,Landkreis Harburg,Niedersachsen,53.2243693,10.1693795
Salzhemmendorf,31020,Landkreis Hameln-Pyrmont,Niedersachsen,52.0681341,9.5878533
Salzkotten,33154,Kreis Paderborn,Nordrhein-Westfalen,51.6717596,8.6068636
Salzwedel,29410,Altmarkkreis Salzwedel,Sachsen-Anhalt,52.8528456,11.1539699
Salzweg,94121,Landkreis Passau,Bayern,48.6150777,13.4813577
Samerberg,83122,Landkreis Rosenheim,Bayern,47.7833,12.2167
Samern,48465,Landkreis Grafschaft Bentheim,Niedersachsen,52.3009175,7.2383744
Samtens,18573,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern,54.3548328,13.2928842
Sand a. Main,97522,Landkreis Haßberge,Bayern,49.979690149999996,10.589493047881138
Sandau (Elbe),39524,Landkreis Stendal,Sachsen-Anhalt,52.7890696,12.0480053
Sandberg,97657,Landkreis Rhön-Grabfeld,Bayern,50.3475081,10.0090622
Sandbostel,27446,Landkreis Rotenburg (Wümme),Niedersachsen,53.4093062,9.1333318
Sande,26452,Landkreis Friesland,Niedersachsen,53.5027182,8.0144916
Sandersdorf-Brehna,06792,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.5911163,12.2359037
Sandersdorf-Brehna,06794,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.5911163,12.2359037
Sandersdorf-Brehna,06796,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.5911163,12.2359037
Sandersdorf-Brehna,06809,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.5911163,12.2359037
Sandesneben,23898,Kreis Herzogtum Lauenburg,Schleswig-Holstein,53.6862498,10.4974146
Sandhausen,69207,Rhein-Neckar-Kreis,Baden-Württemberg,49.3424055,8.6595053
Sangerhausen,06526,Landkreis Mansfeld-Südharz,Sachsen-Anhalt,51.4729797,11.2981851
Sanitz,18190,Landkreis Rostock,Mecklenburg-Vorpommern,54.0766197,12.3770381
Sankt Alban,67813,Donnersbergkreis,Rheinland-Pfalz,49.6836985,7.864132
Sankt Alban,67822,Donnersbergkreis,Rheinland-Pfalz,49.6836985,7.864132
Sankt Aldegund,56858,Landkreis Cochem-Zell,Rheinland-Pfalz,50.0797822,7.1300624
Sankt Annen,25776,Kreis Dithmarschen,Schleswig-Holstein,54.349095,9.0781732
Sankt Augustin,53757,Rhein-Sieg-Kreis,Nordrhein-Westfalen,50.7752776,7.1895507
Sankt Bernhard,98660,Landkreis Hildburghausen,Thüringen,50.45714995,10.595162829965975
Sankt Englmar,94379,Landkreis Straubing-Bogen,Bayern,49.0013807,12.8239209
Sankt Goar,56329,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,50.15,7.71667
Sankt Goarshausen,56346,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.1548796,7.7160976
Sankt Ingbert,66386,Saarpfalz-Kreis,Saarland,49.2788378,7.1156707
Sankt Johann,56727,Landkreis Mayen-Koblenz,Rheinland-Pfalz,50.3476078,7.1961669
Sankt Johann,55578,Landkreis Mainz-Bingen,Rheinland-Pfalz,49.8669855,8.0164302
Sankt Julian,66887,Landkreis Kusel,Rheinland-Pfalz,49.6083958,7.5115722
Sankt Katharinen,53562,Landkreis Neuwied,Rheinland-Pfalz,50.5926273,7.3470196
Sankt Katharinen,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.8673156,7.7688513
Sankt Margarethen,25572,Kreis Steinburg,Schleswig-Holstein,53.8921754,9.2539471
Sankt Martin,67487,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.2995557,8.1031207
Sankt Michaelisdonn,25693,Kreis Dithmarschen,Schleswig-Holstein,53.9833,9.11667
Sankt Oswald-Riedlhütte,94566,Landkreis Freyung-Grafenau,Bayern,48.92744595,13.406034567768973
Sankt Oswald-Riedlhütte,94568,Landkreis Freyung-Grafenau,Bayern,48.92744595,13.406034567768973
Sankt Peter-Ording,25826,Kreis Nordfriesland,Schleswig-Holstein,54.3172664,8.6254937
Sankt Sebastian,56220,Landkreis Mayen-Koblenz,Rheinland-Pfalz,50.4117714,7.5626892
Sankt Thomas,54655,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.0671842,6.5994758
Sankt Wendel,66606,Landkreis St. Wendel,Saarland,49.4669906,7.1696192
Sankt Wolfgang,84427,Landkreis Erding,Bayern,48.2192116,12.1344678
Sargenroth,55471,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.9306516,7.5145154
Sarlhusen,24616,Kreis Steinburg,Schleswig-Holstein,54.0233899,9.7915746
Sarmersbach,54552,Landkreis Vulkaneifel,Rheinland-Pfalz,50.2398789,6.8785572
Sarmstorf,18276,Landkreis Rostock,Mecklenburg-Vorpommern,53.8428004,12.2109062
Sarnow,17392,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.7502892,13.6284985
Sarow,17111,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.7948096,13.1052602
Sarstedt,31157,Landkreis Hildesheim,Niedersachsen,52.2340379,9.8534254
Sarzbüttel,25785,Kreis Dithmarschen,Schleswig-Holstein,54.1167,9.18333
Sasbach,77880,Ortenaukreis,Baden-Württemberg,48.6390302,8.0924882
Sasbach am Kaiserstuhl,79361,Landkreis Emmendingen,Baden-Württemberg,48.1402686,7.6157755
Sasbachwalden,77887,Ortenaukreis,Baden-Württemberg,48.6186096,8.1280222
Sassen,56767,Landkreis Vulkaneifel,Rheinland-Pfalz,50.2664569,6.966897
Sassenberg,48336,Kreis Warendorf,Nordrhein-Westfalen,51.9882058,8.0407212
Sassenburg,38524,Landkreis Gifhorn,Niedersachsen,52.5097871,10.6287424
Sassen-Trantow,17121,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,54.00588355,13.210104317162163
Sassnitz,18546,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern,54.516728,13.644119
Saterland - Seelterlound,26683,Landkreis Cloppenburg,Niedersachsen,53.0845859,7.6937446
Satow,18239,Landkreis Rostock,Mecklenburg-Vorpommern,53.9896562,11.8952147
Satteldorf,74589,Landkreis Schwäbisch Hall,Baden-Württemberg,49.1705879,10.0777213
Sauensiek,21644,Landkreis Stade,Niedersachsen,53.3803682,9.5975468
Sauerlach,82054,Landkreis München,Bayern,47.9721357,11.6528398
Sauerthal,65391,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.0855326,7.8214523
Sauldorf,88605,Landkreis Sigmaringen,Baden-Württemberg,47.944453,9.1079848
Saulgrub,82442,Landkreis Garmisch-Partenkirchen,Bayern,47.6696321,11.0261262
Saulheim,55291,Landkreis Alzey-Worms,Rheinland-Pfalz,49.8735503,8.1490699
Saustrup,24392,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.6722909,9.7699703
Sauzin,17440,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,54.0353128,13.785178
Saxler,54558,Landkreis Vulkaneifel,Rheinland-Pfalz,50.1402819,6.8959818
Sayda,09619,Landkreis Mittelsachsen,Sachsen,50.7124239,13.4193688
Schaafheim,64850,Landkreis Darmstadt-Dieburg,Hessen,49.9107,9.0082
Schaalby,24882,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.5493089,9.630608
Schacht-Audorf,24790,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.3132409,9.7185312
Schacht-Audorf,24794,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.3132409,9.7185312
Schachtebich,37318,Landkreis Eichsfeld,Thüringen,51.4,10.05
Schackendorf,23795,Kreis Segeberg,Schleswig-Holstein,53.9573115,10.271311
Schafflund,24980,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.7592821,9.1834465
Schafstedt,25725,Kreis Dithmarschen,Schleswig-Holstein,54.0822589,9.2960827
Schäftlarn,82067,Landkreis München,Bayern,47.985074499999996,11.440459504302359
Schäftlarn,82069,Landkreis München,Bayern,47.985074499999996,11.440459504302359
Schalkau,96528,Landkreis Sonneberg,Thüringen,50.3938435,11.0056482
